The `load_in_4bit` and `load_in_8bit` arguments are deprecated and will be removed in the future versions. Please, pass a `BitsAndBytesConfig` object in `quantization_config` argument instead.
`low_cpu_mem_usage` was None, now set to True since model is quantized.
/u/wzhan/.conda/envs/prepack/lib/python3.9/site-packages/torch/_utils.py:776: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
You are calling `save_pretrained` to a 4-bit converted model, but your `bitsandbytes` version doesn't support it. If you want to save 4-bit models, make sure to have `bitsandbytes>=0.41.3` installed.
Asking to truncate to max_length but no maximum length is provided and the model has no predefined maximum length. Default to no truncation.
/u/wzhan/.conda/envs/prepack/lib/python3.9/site-packages/bitsandbytes/nn/modules.py:224: UserWarning: Input type into Linear4bit is torch.float16, but bnb_4bit_compute_type=torch.float32 (default). This will lead to slow inference or training speed.
  warnings.warn(f'Input type into Linear4bit is torch.float16, but bnb_4bit_compute_type=torch.float32 (default). This will lead to slow inference or training speed.')
Loaded 91 records from /u/wzhan/prepack-workspace/dataset/realdata_downsample/code.sampled.2.csv
[FIRST-THEN-0] batch=69, wait_window=0.0000s, num_requests=1
[FIRST-THEN-0] batch=70, wait_window=0.0000s, num_requests=1
[FIRST-THEN-0] batch=71, wait_window=0.0000s, num_requests=1
[FIRST-THEN-0] batch=72, wait_window=0.0000s, num_requests=1
[FIRST-THEN-0] batch=73, wait_window=0.0000s, num_requests=3
[FIRST-THEN-0] batch=74, wait_window=0.0000s, num_requests=2
[FIRST-THEN-0] batch=75, wait_window=0.0000s, num_requests=2
[FIRST-THEN-0] batch=76, wait_window=0.0000s, num_requests=2
[FIRST-THEN-0] batch=77, wait_window=0.0000s, num_requests=1
[FIRST-THEN-0] batch=78, wait_window=0.0000s, num_requests=1
[FIRST-THEN-0] batch=79, wait_window=0.0000s, num_requests=1
[FIRST-THEN-0] batch=80, wait_window=0.0000s, num_requests=1
[FIRST-THEN-0] batch=81, wait_window=0.0000s, num_requests=1
[FIRST-THEN-0-PREPACK] avg per-input TTFT=0.2402s
[SIZE-AIMD] batch=1, desired_size=4, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=2, desired_size=2, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=3, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=4, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=5, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=6, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=7, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=8, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=9, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=10, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=11, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=12, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=13, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=14, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=15, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=16, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=17, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=18, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=19, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=20, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=21, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=22, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=23, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=24, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=25, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=26, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=27, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=28, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=29, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=30, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=31, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=32, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=33, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=34, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=35, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=36, desired_size=11, backlog_before=2, actual_batch_size=2
[SIZE-AIMD] batch=37, desired_size=5, backlog_before=2, actual_batch_size=2
[SIZE-AIMD] batch=38, desired_size=2, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=39, desired_size=1, backlog_before=2, actual_batch_size=1
[SIZE-AIMD] batch=40, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=41, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=42, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=43, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=44, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=45, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=46, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=47, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=48, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=49, desired_size=11, backlog_before=2, actual_batch_size=2
[SIZE-AIMD] batch=50, desired_size=5, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=51, desired_size=2, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=52, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=53, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=54, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=55, desired_size=11, backlog_before=2, actual_batch_size=2
[SIZE-AIMD] batch=56, desired_size=5, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=57, desired_size=2, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=58, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=59, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=60, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=61, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=62, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=63, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=64, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=65, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=66, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=67, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=68, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=69, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=70, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=71, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=72, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=73, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=74, desired_size=11, backlog_before=3, actual_batch_size=3
[SIZE-AIMD] batch=75, desired_size=5, backlog_before=2, actual_batch_size=2
[SIZE-AIMD] batch=76, desired_size=2, backlog_before=2, actual_batch_size=2
[SIZE-AIMD] batch=77, desired_size=1, backlog_before=2, actual_batch_size=1
[SIZE-AIMD] batch=78, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=79, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=80, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=81, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=82, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD] batch=83, desired_size=1, backlog_before=1, actual_batch_size=1
[SIZE-AIMD-PREPACK] avg per-input TTFT=0.2328s
[SIZE-AIMD] batch=1, desired_size=4, backlog_before=1, actual_batch_size=1
[DP-PACK] n_items=1, max_bin_size=640, solve_time=0.000061s
[SIZE-AIMD] batch=2, desired_size=2, backlog_before=1, actual_batch_size=1
[DP-PACK] n_items=1, max_bin_size=204, solve_time=0.000027s
[SIZE-AIMD] batch=3, desired_size=1, backlog_before=1, actual_batch_size=1
[DP-PACK] n_items=1, max_bin_size=204, solve_time=0.000026s
[SIZE-AIMD] batch=4, desired_size=1, backlog_before=1, actual_batch_size=1
